[17/12/2009 21:25:11] /up
[17/12/2009 21:25:12] /up
[17/12/2009 21:25:35] /down
[17/12/2009 21:25:36] /down
[06/02/2010 15:53:31] /a 5
[06/02/2010 15:53:31] /a 5
[06/02/2010 15:53:32] /a 5
[06/02/2010 15:53:32] /a 5
[06/02/2010 15:53:32] /a 5
[06/02/2010 15:53:32] /a 5
[06/02/2010 15:53:32] /a 5
[06/02/2010 15:53:33] /a 5
[06/02/2010 15:53:33] /a 5
[06/02/2010 15:53:33] /a 5
[06/02/2010 15:53:33] /a 5
[06/02/2010 15:53:34] /a 5
[06/02/2010 15:53:34] /a 5
[06/02/2010 15:53:34] /a 5
[06/02/2010 15:53:34] /a 5
[06/02/2010 15:53:34] /a 5
[06/02/2010 15:53:35] /a 5
[06/02/2010 15:53:37] /a 5
[06/02/2010 16:02:52] /t
[06/02/2010 16:04:36] /i knight legs
[06/02/2010 16:04:49] /i knight boots
[06/02/2010 16:05:16] /t
[06/02/2010 16:05:21] /goto GOD Alissow
[06/02/2010 16:05:29] /a 5
[06/02/2010 16:05:32] /a 5
[06/02/2010 16:05:56] /a 2
[06/02/2010 16:05:57] /a 2
[06/02/2010 16:06:30] /a 10
[06/02/2010 16:06:31] /a 10
[06/02/2010 16:06:31] /a 10
[06/02/2010 16:06:31] /a 10
[06/02/2010 16:06:32] /a 10
[06/02/2010 16:06:32] /a 10
[06/02/2010 16:06:32] /a 10
[06/02/2010 16:06:32] /a 10
[06/02/2010 16:06:32] /a 10
[06/02/2010 16:06:32] /a 10
[06/02/2010 16:06:33] /a 10
[06/02/2010 16:06:33] /a 10
[06/02/2010 16:06:33] /a 10
[06/02/2010 16:06:33] /a 10
[06/02/2010 16:06:34] /a 10
[06/02/2010 16:06:36] /a 10
[06/02/2010 16:13:14] /a 5
[06/02/2010 16:13:16] /a 5
[06/02/2010 16:13:20] /a 2
[06/02/2010 16:13:21] /a 2
[06/02/2010 16:13:21] /a 2
[06/02/2010 16:13:23] /a 2
[06/02/2010 16:13:24] /a 2
[06/02/2010 16:21:06] /a 5
[06/02/2010 16:24:03] /a 2
[06/02/2010 16:30:19] /attr group 6
[06/02/2010 16:41:53] /set GOD Comedinha, 5000
[06/02/2010 16:41:59] /set GOD Comedinha, -5000
[06/02/2010 16:42:41] /set Iago, -5000
[06/02/2010 16:49:10] /set GOD Comedinha, 5000
[06/02/2010 16:49:54] /a 1
[06/02/2010 16:50:03] /a 1
[06/02/2010 16:50:07] /a 1
[06/02/2010 16:50:09] /a 1
[06/02/2010 16:58:07] /set GOD Comedinha, -5000
[06/02/2010 17:04:44] /t
[06/02/2010 17:14:25] /goto god alissow
[06/02/2010 17:14:33] /goto god alissow
[06/02/2010 17:14:35] /goto god alissow
[06/02/2010 17:14:38] /goto god alissow
[06/02/2010 17:14:42] /goto god alissow
[06/02/2010 17:14:48] /goto god alissow
[06/02/2010 17:14:50] /goto god alissow
[06/02/2010 17:14:51] /goto god alissow
[06/02/2010 17:14:53] /goto god alissow
[06/02/2010 17:14:56] /goto god alissow
[06/02/2010 17:14:59] /goto god alissow
[06/02/2010 17:15:02] /goto god alissow
[06/02/2010 17:15:07] /goto god alissow
[06/02/2010 17:15:12] /goto god alissow
[06/02/2010 17:15:59] /goto god alissow
[06/02/2010 17:16:24] /goto go
[06/02/2010 17:20:22] /t
[06/02/2010 17:33:45] /attr basespeed 1
[06/02/2010 17:34:04] /attr basespeed 1
[06/02/2010 17:35:32] /attr basespeed 0
[06/02/2010 17:37:15] /attr basespeed 5
[06/02/2010 17:37:25] /attr basespeed 1000
[06/02/2010 17:37:45] /attr basespeed 1
[06/02/2010 17:38:31] /cliport
[06/02/2010 17:39:03] /cliport
[06/02/2010 17:39:07] /cliport on
[06/02/2010 17:39:16] /cliport on
[06/02/2010 17:39:17] /cliport on
[06/02/2010 17:40:16] /attr basespeed 1000
[06/02/2010 17:40:36] /squelch
[06/02/2010 17:40:42] /squelch
[07/02/2010 09:22:27] /set Shadow Morgoth, -5000
[07/02/2010 09:23:11] /r
[07/02/2010 09:27:05] /hail Shadow Morgoth
[07/02/2010 09:27:16] /fuck Shadow Morgoth
[07/02/2010 09:28:37] /attr group 6
[07/02/2010 09:28:38] /r
[07/02/2010 09:32:04] /set GOD Comedinha, -5000
[07/02/2010 09:44:28] /info Shadow Morgoth
[07/02/2010 09:50:34] /a 5
[07/02/2010 09:50:34] /a 5
[07/02/2010 09:50:35] /a 5
[07/02/2010 09:50:35] /a 5
[07/02/2010 09:50:35] /a 5
[07/02/2010 09:50:37] /a 5
[07/02/2010 09:50:38] /a 5
[07/02/2010 09:50:39] /a 5
[07/02/2010 09:50:39] /a 5
[07/02/2010 09:51:03] /a 5
[07/02/2010 09:51:04] /a 5
[07/02/2010 09:51:04] /a 5
[07/02/2010 09:51:04] /a 5
[07/02/2010 09:51:04] /a 5
[07/02/2010 09:51:05] /a 5
[07/02/2010 09:51:05] /a 5
[07/02/2010 09:51:05] /a 5
[07/02/2010 09:51:05] /a 5
[07/02/2010 09:51:05] /a 5
[07/02/2010 09:51:06] /a 5
[07/02/2010 09:51:06] /a 5
[07/02/2010 09:51:06] /a 5
[07/02/2010 09:51:06] /a 5
[07/02/2010 09:51:06] /a 5
[07/02/2010 09:51:06] /a 5
[07/02/2010 09:51:06] /a 5
[07/02/2010 09:51:06] /a 5
[07/02/2010 09:51:06] /a 5
[07/02/2010 09:51:07] /a 5
[07/02/2010 09:51:07] /a 5
[07/02/2010 09:51:07] /a 5
[07/02/2010 09:51:07] /a 5
[07/02/2010 09:51:07] /a 5
[07/02/2010 09:51:07] /a 5
[07/02/2010 09:51:07] /a 5
[07/02/2010 09:51:07] /a 5
[07/02/2010 09:51:07] /a 5
[07/02/2010 09:51:08] /a 5
[07/02/2010 09:51:08] /a 5
[07/02/2010 09:51:08] /a 5
[07/02/2010 09:51:08] /a 5
[07/02/2010 09:51:08] /a 5
[07/02/2010 09:51:08] /a 5
[07/02/2010 09:51:08] /a 5
[07/02/2010 09:51:08] /a 5
[07/02/2010 09:51:09] /a 5
[07/02/2010 09:51:09] /a 5
[07/02/2010 09:51:09] /a 5
[07/02/2010 09:51:09] /a 5
[07/02/2010 09:51:09] /a 5
[07/02/2010 09:51:09] /a 5
[07/02/2010 09:51:09] /a 5
[07/02/2010 09:51:09] /a 5
[07/02/2010 09:51:10] /a 5
[07/02/2010 09:51:10] /a 5
[07/02/2010 09:51:10] /a 5
[07/02/2010 09:51:10] /a 5
[07/02/2010 09:51:10] /a 5
[07/02/2010 09:51:10] /a 5
[07/02/2010 09:51:11] /a 5
[07/02/2010 09:51:11] /a 5
[07/02/2010 09:51:11] /a 5
[07/02/2010 09:51:11] /a 5
[07/02/2010 09:51:11] /a 5
[07/02/2010 09:51:11] /a 5
[07/02/2010 09:51:11] /a 5
[07/02/2010 09:51:12] /a 5
[07/02/2010 09:51:12] /a 5
[07/02/2010 09:51:13] /a 5
[07/02/2010 09:51:13] /a 5
[07/02/2010 09:51:14] /a 5
[07/02/2010 09:51:15] /a 5
[07/02/2010 09:51:16] /a 5
[07/02/2010 09:51:16] /a 5
[07/02/2010 09:51:16] /a 5
[07/02/2010 09:51:16] /a 5
[07/02/2010 09:51:16] /a 5
[07/02/2010 09:51:16] /a 5
[07/02/2010 09:51:16] /a 5
[07/02/2010 09:51:16] /a 5
[07/02/2010 09:51:16] /a 5
[07/02/2010 09:51:16] /a 5
[07/02/2010 09:51:16] /a 5
[07/02/2010 09:51:17] /a 5
[07/02/2010 09:51:17] /a 5
[07/02/2010 09:51:18] /a 5
[07/02/2010 09:51:19] /a 5
[07/02/2010 09:51:19] /a 5
[07/02/2010 09:51:19] /a 5
[07/02/2010 09:51:19] /a 5
[07/02/2010 09:51:19] /a 5
[07/02/2010 09:51:20] /a 5
[07/02/2010 09:51:20] /a 5
[07/02/2010 09:51:20] /a 5
[07/02/2010 09:51:20] /a 5
[07/02/2010 09:51:20] /a 5
[07/02/2010 09:51:20] /a 5
[07/02/2010 09:51:20] /a 5
[07/02/2010 09:51:20] /a 5
[07/02/2010 09:51:20] /a 5
[07/02/2010 09:51:20] /a 5
[07/02/2010 09:51:20] /a 5
[07/02/2010 09:51:20] /a 5
[07/02/2010 09:51:20] /a 5
[07/02/2010 09:51:20] /a 5
[07/02/2010 09:51:21] /a 5
[07/02/2010 09:51:21] /a 5
[07/02/2010 09:51:21] /a 5
[07/02/2010 09:51:21] /a 5
[07/02/2010 09:51:21] /a 5
[07/02/2010 09:51:22] /a 5
[07/02/2010 09:51:22] /a 5
[07/02/2010 09:51:23] /a 5
[07/02/2010 09:51:23] /a 5
[07/02/2010 09:51:24] /a 5
[07/02/2010 09:51:24] /a 5
[07/02/2010 09:51:24] /a 5
[07/02/2010 09:51:24] /a 5
[07/02/2010 09:51:25] /a 5
[07/02/2010 09:51:25] /a 5
[07/02/2010 09:51:25] /a 5
[07/02/2010 09:51:26] /a 5
[07/02/2010 09:51:26] /a 5
[07/02/2010 09:51:26] /a 5
[07/02/2010 09:51:27] /a 5
[07/02/2010 09:51:27] /a 5
[07/02/2010 09:51:29] /a 5
[07/02/2010 09:51:29] /a 5
[07/02/2010 09:51:29] /a 5
[07/02/2010 09:51:30] /a 5
[07/02/2010 09:51:31] /a 5
[07/02/2010 09:51:32] /a 5
[07/02/2010 09:53:02] /set GOD Comedinha -5000
[07/02/2010 09:53:10] /set GOD Comedinha, -5000
[07/02/2010 09:55:04] /r
[07/02/2010 09:55:10] /goto hadow Morgoth
[07/02/2010 09:55:13] /goto hadow Morgoth
[07/02/2010 09:55:18] /goto ahadow Morgoth
[07/02/2010 09:55:22] /goto shadow Morgoth
[07/02/2010 09:55:34] /goto Shadow Morgoth
[07/02/2010 09:55:36] /goto Shadow Morgoth
[07/02/2010 09:55:37] /goto Shadow Morgoth
[07/02/2010 09:55:37] /goto Shadow Morgoth
[07/02/2010 09:55:38] /goto Shadow Morgoth
[07/02/2010 09:55:39] /goto Shadow Morgoth
[07/02/2010 09:59:39] /a 1
[07/02/2010 09:59:41] /a 1
[07/02/2010 09:59:42] /a 1
[07/02/2010 09:59:44] /a 1
[07/02/2010 09:59:47] /r
[07/02/2010 09:59:48] /r
[07/02/2010 10:00:01] /attr  group 1
[07/02/2010 10:00:03] /attr  group 1
[07/02/2010 10:00:03] /attr  group 1
[07/02/2010 10:00:04] /attr  group 1
[07/02/2010 10:00:07] /attr  group 1
[07/02/2010 10:00:19] /m ferumbras
[07/02/2010 10:00:20] /m ferumbras
[07/02/2010 10:00:20] /m ferumbras
[07/02/2010 10:00:21] /m ferumbras
[07/02/2010 10:00:21] /m ferumbras
[07/02/2010 10:00:22] /m ferumbras
[07/02/2010 10:00:23] /a 2
[07/02/2010 10:00:24] /a 2
[07/02/2010 10:00:26] /a 2
[07/02/2010 10:00:37] /t
[07/02/2010 10:01:30] /c Shadow Morgoth
[07/02/2010 10:01:54] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:55] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:55] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:55] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:55] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:55] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:55] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:55] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:55] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:55] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:55] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:55] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:55] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:55] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:55] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:56] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:56] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:56] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:56] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:56] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:56] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:56] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:56] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:56] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:56] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:56] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:56] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:56] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:56] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:56] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:56] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:56] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:56] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:56] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:56] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:57] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:57] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:57] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:57] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:57] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:57] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:57] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:57] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:57] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:57] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:57] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:57] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:57] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:57] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:57] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:57] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:57] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:57] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:57] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:58] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:58] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:58] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:58] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:58] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:58] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:58] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:58] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:58] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:58] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:58] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:58] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:58] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:58] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:58] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:58] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:58] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:58] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:58] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:59] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:59] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:59] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:59] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:59] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:59] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:59] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:59] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:59] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:59] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:59] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:59] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:59] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:59] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:59] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:59] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:59] /addskill Shadow Morgoth, lvl
[07/02/2010 10:01:59] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:00] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:00] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:00] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:00] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:00] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:00] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:00] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:00] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:00] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:00] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:00] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:00] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:00] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:00] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:00] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:00] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:00] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:00] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:01] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:01] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:01] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:01] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:01] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:01] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:01] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:01] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:01] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:01] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:01] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:01] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:01] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:01] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:01] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:01] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:01] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:01] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:01] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:01] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:11] /r
[07/02/2010 10:02:11] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:12] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:12] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:12] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:12] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:12] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:12] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:12] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:12] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:12] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:12] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:12] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:12] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:12] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:12] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:12] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:13] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:13] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:13] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:13] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:13] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:13] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:13] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:13] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:13] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:13] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:13] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:13] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:14] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:15] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:15] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:15] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:15] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:15] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:15] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:15] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:15] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:15] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:15] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:15] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:15] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:15] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:15] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:16] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:16] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:16] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:16] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:16] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:16] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:16] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:16] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:16] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:16] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:16] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:16] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:16] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:16] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:16] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:16] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:16] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:17] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:17] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:17] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:17] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:17] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:17] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:17] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:17] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:17] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:17] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:17] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:17] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:17] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:17] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:18] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:18] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:18] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:18] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:18] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:18] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:18] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:18] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:18] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:18] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:18] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:18] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:18] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:18] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:18] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:18] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:18] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:18] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:19] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:19] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:19] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:19] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:19] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:19] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:19] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:19] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:19] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:19] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:19] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:19] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:19] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:19] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:19] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:19] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:20] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:20] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:20] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:20] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:20] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:20] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:20] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:20] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:20] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:20] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:20] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:20] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:20] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:20] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:20] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:20] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:20] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:20] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:20] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:20] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:21] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:21] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:21] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:21] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:21] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:21] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:21] /addskill Shadow Morgoth, lvl
[07/02/2010 10:02:21] /addskill Shadow Morgoth, lvl
